src_cde_id	match_cde_id_1	match_cde_id_2	match_cde_id_3	match_cde_id_4	match_cde_id_5	match_cde_id_6	match_cde_id_7	match_cde_id_8	match_cde_id_9	match_cde_id_10	match_cde_concept_text_1	match_cde_concept_text_2	match_cde_concept_text_3	match_cde_concept_text_4	match_cde_concept_text_5	match_cde_concept_text_6	match_cde_concept_text_7	match_cde_concept_text_8	match_cde_concept_text_9	match_cde_concept_text_10	match_distance_1	match_distance_2	match_distance_3	match_distance_4	match_distance_5	match_distance_6	match_distance_7	match_distance_8	match_distance_9	match_distance_10	match_position	is_match
	11517852	5178199	2001857	2869707	16388632	15744741	16388599	2902757	7074613	3252679	LONGNAME:Varenicline Received Indicator|PREFERREDDEFINITION:Indicator of whether Varenicline was received.|DEC_CONCEPTS:Varenicline Receive	LONGNAME:Variceal Banding Performed Indicator|PREFERREDDEFINITION:The indicator that describes whether or not variceal banding was performed.|DEC_CONCEPTS:Variceal Banding Performed	LONGNAME:Briefly describe the AE|PREFERREDDEFINITION:Asks for a brief description of the CTC adverse event|DEC_CONCEPTS:Unspecified Object Class Unspecified Property	LONGNAME:Material Description ISO21090.ST.v1.0|PREFERREDDEFINITION:The textual representation of the material.|DEC_CONCEPTS:Material Description	LONGNAME:Adverse Event End Timepoint CDISC Variable Terminology Type|PREFERREDDEFINITION:Description of date/time in ISO 8601 character format of the reference point referred to by AEENRTPT. Examples: "2003-12-25", "VISIT 2".|DEC_CONCEPTS:Adverse Event Adverse Event End Timepoint	LONGNAME:Adverse Event Verbatim Description CDISC Variable Terminology Text|PREFERREDDEFINITION:Verbatim name of the event.|DEC_CONCEPTS:Adverse Event Adverse Event Verbatim Description	LONGNAME:Adverse Event Pre-specified CDISC SDTM Yes No Unknown or Not Applicable Response Terminology Indicator|PREFERREDDEFINITION:A value of "Y" indicates that this adverse event was prespecified on the CRF. Values are null for spontaneously reported events (i.e., those collected as free-text verbatim terms).|DEC_CONCEPTS:Adverse Event Adverse Event Pre-specified	LONGNAME:Image Series Description 64 Character Text|PREFERREDDEFINITION:User provided description of a series of imaging events whether physical or electronic.|DEC_CONCEPTS:Image Series Description	LONGNAME:EQ-5D-3L Your Health State Today|PREFERREDDEFINITION:Persons' stated observation of their health state today, using a visual analogue scale (VAS) resembling a thermometer to assign a numeric value.|DEC_CONCEPTS:Questionnaire Domain European Quality of Life Five Dimension Three Level Questionnaire Health State Thermometer Scale Your Health State Today Question	LONGNAME:Image Kilovolt Peak Value|PREFERREDDEFINITION:The kilovolt peak (kVp) setting used in the acquisition of the images in this exam.|DEC_CONCEPTS:Image Kilovolt Peak	0.5376846790313721	0.6198889017105103	0.6889044046401978	0.7008996605873108	0.709237813949585	0.726144552230835	0.7289012670516968	0.729337215423584	0.7336298227310181	0.7347752451896667	0	0
	12987725	7049766	2230047	6998709	15100774	7415477	2475623	2869680	64342	2898844	LONGNAME:Specimen Identifier|PREFERREDDEFINITION:A unique identification number used to identify the specimen.|DEC_CONCEPTS:Specimen Identifier	LONGNAME:Specimen ID|PREFERREDDEFINITION:A free-text field to identify the specimen.|DEC_CONCEPTS:Specimen Identifier	LONGNAME:Specimen Accession Number|PREFERREDDEFINITION:The alphanumeric identifier assigned to the specimen to uniquely identify it.|DEC_CONCEPTS:Specimen Accession Number	LONGNAME:Specimen Collection Identification Type|PREFERREDDEFINITION:The response to a question asking to identify whether sample collection is required or optional.|DEC_CONCEPTS:Specimen Collection Identification	LONGNAME:Specimen Identifier Text|PREFERREDDEFINITION:A unique string of characters used to identify a specimen.|DEC_CONCEPTS:Biospecimen Specimen Identifier	LONGNAME:Sub-Specimen Identifier List|PREFERREDDEFINITION:A free text field for the list of unique alphanumeric identifiers assigned to the discrete parts of specimens.|DEC_CONCEPTS:Biospecimen Events Domain Sub-Specimen Identifier List	LONGNAME:Specimen Universally Unique Identifier java.lang.String|PREFERREDDEFINITION:Specimen; a bit of tissue or blood or urine that is taken or used for research purposes._A 128 bit identifier. Depending on the mechanism used to generate it, it is either guaranteed to be different from all other UUIDs/GUIDs generated until 3400 AD or extremely likely to be different. Its relatively small size lends itself well to sorting, ordering, and hashing of all sorts, storing in databases, simple allocation, and ease of programming in general._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Specimen Universally Unique Identifier	LONGNAME:Specimen Identifier ISO21090.II.v1.0|PREFERREDDEFINITION:Specimen; a bit of tissue or blood or urine that is taken or used for research purposes._One or more characters used to identify, name, or characterize the nature, properties, or contents of a thing._Identifier that uniquely identifies a thing or object.|DEC_CONCEPTS:Specimen Identifier	LONGNAME:Specimen Identifier Number|PREFERREDDEFINITION:a unique identification number for the laboratory specimen submitted for analysis or bank storage.|DEC_CONCEPTS:Specimen Identifier	LONGNAME:Specimen Life Sciences Identifier Organizational Unit java.lang.String|PREFERREDDEFINITION:Specimen; a bit of tissue or blood or urine that is taken or used for research purposes._A unique identifier meant to be a common way to identify and access biologically significant data, whether that data is stored in files, relational databases, in applications, or in internal or public data sources. Every LSID consists of up to five parts: the Network Identifier (NID); the root DNS name of the issuing authority; the namespace chosen by the issuing authority; the object id unique in that namespace; and an optional revision id for storing versioning information. Each part is separated by a colon.:Organizational unit like a laboratory, institute or consortium._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Specimen Life Sciences Identifier Organizational Unit	0.29010915756225586	0.2913931608200073	0.33609282970428467	0.3543749451637268	0.3550531268119812	0.35578060150146484	0.3598928451538086	0.36087852716445923	0.36378389596939087	0.36430567502975464	0	0
	8002608	7799717	6356177	4459260	2871600	4537108	4380928	3170108	4541120	2960071	LONGNAME:Central Reviewer Study Chair Performed Yes No Indicator|PREFERREDDEFINITION:An indication as to whether the central reviewer(s) of reports, protocols, or other data was performed by the person(s) responsible for providing overall management for the operation of the study,|DEC_CONCEPTS:Central Reviewer Study Chair Performed	LONGNAME:Patient Randomization Participation Status Confirmation Clinical Trial Eligibility Criteria Yes No Indicator|PREFERREDDEFINITION:A person who receives medical attention, care, or treatment, or who is registered with medical professional or institution with the purpose to receive medical care when necessary._The allocation of individuals to groups by chance, especially in order to control the variables in an experiment._The status of a person in relationship to his participation in a given activity._Having been established or verified._Characteristics which are necessary to allow a subject to participate in a clinical study, as outlined in the study protocol. The concept covers inclusion and exclusion criteria._The preferred Value Domain to indicate a question with permissible values of yes/no.|DEC_CONCEPTS:Patient Randomization Participation Status Confirmation Clinical Trial Eligibility Criteria	LONGNAME:Study Chair Disease Staging Review Outcome Status|PREFERREDDEFINITION:Pertains to assessment of an authorized person, usually the study chair, whether the procedures required for staging are complete or incomplete.|DEC_CONCEPTS:Study Chair Staging Review Outcome	LONGNAME:Study Chair Unevaluable Declaration Date|PREFERREDDEFINITION:the occurred date of the review of data by study chair is declared unable to be evaluated.|DEC_CONCEPTS:Study Chair Unevaluable Declarative Flag	LONGNAME:Clinical Trial Eligibility Criteria Observation Plan Study Activity Display Order ISO21090.INT.v1.0|PREFERREDDEFINITION:Characteristics which are necessary to allow a subject to participate in a clinical study, as outlined in the study protocol. The concept covers inclusion and exclusion criteria.:Watching something and taking note of what happens.:To devise, contrive, or formed in design.:A detailed examination, analysis, or critical inspection of a subject designed to discover facts about it.:An action taken in pursuit of an objective; the state of being active._Exhibit, present, or demonstrate for viewing.:A logical or comprehensible arrangement of separate elements._Number results from counting and enumerating.|DEC_CONCEPTS:Clinical Trial Eligibility Criteria Observation Activity Plan Study Activity Display Order	LONGNAME:Study Chair Risk Group Assignment Acute Lymphoblastic Leukemia Type|PREFERREDDEFINITION:The type of risk group based on Acute Lymphoblastic Leukemia response and disease appointed from the study chair about the potential future harm that may arise from some present action for a particular time or object.|DEC_CONCEPTS:Study Chair Risk Group Assignment Confirmation	LONGNAME:Study Chair Submission Authorization Yes No Unknown Not Applicable Indicator|PREFERREDDEFINITION:The yes/no/unknown/not applicable information related to the authorization to submit specimens or information by the study chair of a clinical trial.|DEC_CONCEPTS:Study Chair Submission Authorization	LONGNAME:Person Thoracic Surgeon Evaluation Clinical Trial Eligibility Criteria Ind-2|PREFERREDDEFINITION:the yes/no indicator whether a systematic, objective appraisal of the significance, effectiveness, and impact of activities or condition according to specified objectives and criteria has been performed by a surgeon who specializes in treatment of diseases and disorders of the chest, heart and lungs as an element of a personal medical history which are necessary to allow an individual to participate in a specific clinical trial.|DEC_CONCEPTS:Person Thoracic Surgeon Evaluation Clinical Trial Eligibility Criteria	LONGNAME:Study Chair Risk Group Assignment Confirmation Yes No Unknown Not Applicable Indicator|PREFERREDDEFINITION:a yes/no/unknown/not applicable indicator related to an the confirmation of risk group assignment from the study chair about the potential future harm that may arise from some present action for a particular time or object.|DEC_CONCEPTS:Study Chair Risk Group Assignment Confirmation	LONGNAME:Observation Study Protocol Document Institutional Review Board Approval Required Flag ISO21090.BL.v1.0|PREFERREDDEFINITION:Watching something and taking note of what happens.:A detailed examination, analysis, or critical inspection of a subject designed to discover facts about it.:A rule which guides how an activity should be performed.:An organized collection of records that describe a particular body of data._A specially constituted independent review body comprised of medical, scientific and non-scientific members established and designated by an entity to ensure the protection of the rights, safety and well-being of human subjects recruited to participate in biomedical or behavioral research according to the requirements outlined in Title 38, part 16 (same as Title 45, part 46 and Title 21, part 56) of the U.S. Code of Federal Regulations. IRB responsibility include but not limited to the reviewing, approving, and providing continuing review of trial protocol and amendments and of the methods and material(s) to be used in obtaining and documenting informed consent of the trial. Other equivalent committees with the same or similar functions are also considered to be IRBs.:Acceptance as satisfactory by an authoritative body; established by authority; given authoritative approval.:Necessary, not optional.:An indicator that can be set or unset in order to signal whether a particular condition is true._Values of two-valued logic.|DEC_CONCEPTS:Observation Activity Study Protocol Document Institutional Review Board Approval Requirement Flag	0.38663995265960693	0.43921059370040894	0.44935184717178345	0.45213818550109863	0.45895981788635254	0.4614017605781555	0.4714900255203247	0.478864848613739	0.48321300745010376	0.483809232711792	0	0
	5459471	4459259	3761548	2870706	4459260	3761325	3761314	16302757	2870839	2870248	LONGNAME:Not Obtained Indicator Study Refuse Consent Reason|PREFERREDDEFINITION:The reason consent to participate in neurocognitive function study was refused.|DEC_CONCEPTS:Obtained Not Indicator	LONGNAME:Study Chair Unevaluable Declaration Yes No Unknown Not Applicable Indicator|PREFERREDDEFINITION:a yes/no/unknown/not applicable indicator related to the review of data by study chair is declared unable to be evaluated.|DEC_CONCEPTS:Study Chair Unevaluable Declarative Flag	LONGNAME:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Performed Study Activity Not Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:A characteristic or requirement that a subject must meet to participate in a study. EXAMPLE(S): Must be over the age of 18 The text and/or code that describes why an activity did not occur. EXAMPLE(S): forgot to ask, sample lost.|DEC_CONCEPTS:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Reason	LONGNAME:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Performed Study Activity Negation Occurrence Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:A characteristic or requirement that a subject must meet to participate in a study. EXAMPLE(S): Must be over the age of 18 The text and/or code that describes the rationale behind why an activity is not done.|DEC_CONCEPTS:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Occurrence Reason	LONGNAME:Study Chair Unevaluable Declaration Date|PREFERREDDEFINITION:the occurred date of the review of data by study chair is declared unable to be evaluated.|DEC_CONCEPTS:Study Chair Unevaluable Declarative Flag	LONGNAME:Exclusion Criteria Clinical Trial Eligibility Criteria Observation Performed Study Activity Not Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:A characteristic or requirement that disqualifies a subject from participation in a study. EXAMPLE(S): pregnancy The text and/or code that describes why an activity did not occur. EXAMPLE(S): forgot to ask, sample lost.|DEC_CONCEPTS:Exclusion Criteria Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Reason	LONGNAME:Clinical Trial Eligibility Criteria Observation Performed Study Activity Not Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:One of a set of conditions that a study subject must meet in order to participate in a study. The text and/or code that describes why an activity did not occur. EXAMPLE(S): forgot to ask, sample lost.|DEC_CONCEPTS:Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Reason	LONGNAME:Study Subject Not Enrolled Reason|PREFERREDDEFINITION:The reason study subject was not enrolled.|DEC_CONCEPTS:Study Subject Not Enrolled Reason	LONGNAME:Exclusion Criteria Clinical Trial Eligibility Criteria Observation Performed Study Activity Negation Occurrence Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:A characteristic or requirement that disqualifies a subject from participation in a study. EXAMPLE(S): pregnancy The text and/or code that describes the rationale behind why an activity is not done.|DEC_CONCEPTS:Exclusion Criteria Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Occurrence Reason	LONGNAME:Clinical Trial Eligibility Criteria Observation Performed Study Activity Negation Occurrence Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:One of a set of conditions that a study subject must meet in order to participate in a study. The text and/or code that describes the rationale behind why an activity is not done.|DEC_CONCEPTS:Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Occurrence Reason	0.4601784944534302	0.46778708696365356	0.46835052967071533	0.4781871438026428	0.4791407585144043	0.48046648502349854	0.4832257032394409	0.489490270614624	0.5010493993759155	0.5033690929412842	0	0
	5242437	6141822	2932512	3421408	2649344	12560451	6816219	14743365	4888951	11167516	LONGNAME:Residual Disease Central Reviewer Confirmation Quantity Eligibility Determination Yes No Indicator|PREFERREDDEFINITION:The indicator related to criteria to determine eligibility of patients related to confirmation of residual tumor by central review.|DEC_CONCEPTS:Residual Disease Central Reviewer Confirmation Quantity Eligibility Determination	LONGNAME:Person Medical Clearance Immunotherapy Administration And Post Surgery Imaging Confirmed Measurable Residual Disease Trial Eligibility Criteria Ind|PREFERREDDEFINITION:The indicator to determine eligibility for clinical trial participation, as outlined in the study protocol, to address the medical clearance for the administration of immunotherapeutic agents, and the confirmation of measurable residual disease by post-surgery imagining procedures.|DEC_CONCEPTS:Person Medical Clearance Immunotherapeutic Agent Administration And Post Surgical Procedure Imaging Procedure Confirmation Measurable Residual Disease Clinical Trial Eligibility Criteria	LONGNAME:Central Pathology Review Prior Randomization Requirement Ind-2|PREFERREDDEFINITION:the yes/no indicator related to pre-randomization necessity for the process by which specimens are sent to a central lab for confirmatory analysis using standardized methods and result criteria in order to minimize inter-reviewer differences thereby improving the accuracy of pathology data.|DEC_CONCEPTS:Central Pathology Review Prior Randomization Requirement	LONGNAME:Central Pathology Review Outcome Status|PREFERREDDEFINITION:a condition or state at a particular time related to the result by a centralized laboratory.|DEC_CONCEPTS:Central Pathology Review Outcome	LONGNAME:NCCTG Patient N063D  Inclusion Clinical Trial Eligibility Criteria Central Pathology Review Type|PREFERREDDEFINITION:the type of inclusion clinical trial eligibility criteria for central pathology review in NCCTG N063D protocol.|DEC_CONCEPTS:North Central Cancer Treatment Group Patient Inclusion Criteria Clinical Trial Eligibility Criteria	LONGNAME:Cumulative Illness Rating Scale for Geriatrics Clinical Classification Total Score Clinical Trial Eligibility Criteria Yes No Indicator|PREFERREDDEFINITION:The yes/no indicator whether the patient's exclusion criteria is based on the assessment of the cumulative illness rating scales (CIRS) total score for the outline in the study protocol.|DEC_CONCEPTS:Cumulative Illness Rating Scale for Geriatrics Clinical Classification Total Score Clinical Trial Eligibility Criteria	LONGNAME:Central Pathology Review Outcome Yes No Indicator|PREFERREDDEFINITION:The yes/no response to whether central rapid pathology review result are available.|DEC_CONCEPTS:Central Pathology Review Outcome	LONGNAME:Disease Response Supplemental Qualifiers Dataset Central Review Assessment About Disease Response Evaluation Different From Institutional Review Assessment Yes No Indicator|PREFERREDDEFINITION:An indicator that specifies whether or not the study central review of overall assessment per INRC differ from institutional review.|DEC_CONCEPTS:Disease Response Supplemental Qualifiers Dataset Central Review Assessment Approximate Disease Response Evaluation Difference From Institutional Review Assessment	LONGNAME:Central Pathology Review Outcome Date|PREFERREDDEFINITION:The date related to the result by a centralized laboratory.|DEC_CONCEPTS:Central Pathology Review Outcome	LONGNAME:All Required Items For Progressive Disease Rapid Central Review Submitted Indicator|PREFERREDDEFINITION:The indicator of whether all items required for rapid central review for progressive disease was submitted.|DEC_CONCEPTS:All Requirement Entity For Progressive Disease Rapidly Central Imaging Review Submission	0.4290013313293457	0.46391695737838745	0.46545344591140747	0.4678608179092407	0.47451138496398926	0.4760572910308838	0.4782615303993225	0.4787868857383728	0.47964048385620117	0.48272937536239624	0	0
	3761548	2870706	2778890	3761521	2194282	5459471	3761314	7514961	3761089	3761103	LONGNAME:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Performed Study Activity Not Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:A characteristic or requirement that a subject must meet to participate in a study. EXAMPLE(S): Must be over the age of 18 The text and/or code that describes why an activity did not occur. EXAMPLE(S): forgot to ask, sample lost.|DEC_CONCEPTS:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Reason	LONGNAME:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Performed Study Activity Negation Occurrence Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:A characteristic or requirement that a subject must meet to participate in a study. EXAMPLE(S): Must be over the age of 18 The text and/or code that describes the rationale behind why an activity is not done.|DEC_CONCEPTS:Inclusion Criteria Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Occurrence Reason	LONGNAME:Patient Investigational Clinical Trial Current Participation Exclusion Criteria Ind-2|PREFERREDDEFINITION:the yes/no indicator related to whether the current utilization of medical treatments or other interventions prevents a subject from being allowed to participate in a clinical study, as outlined in the study protocol.|DEC_CONCEPTS:Patient Investigational Clinical Trial Current Participation Exclusion Criteria	LONGNAME:Inclusion Criteria Clinical Trial Eligibility Criteria Plan Study Activity Discontinued Ability Flag ISO21090.BL.v1.0|PREFERREDDEFINITION:An activity that is intended to occur at some point in the context of a particular study that represents a characteristic or requirement intended to be applied to a potential study subject to determine whether they may participate in a study. NOTE(S): This allows questions defined as agnostic criteria in defined eligibility criterion (that is, they could be used either as inclusion or exclusion criteria) to be referenced in specific study protocols and allows the inclusion/exclusion distinction to be determined for that study specifically. Specifies whether the planned activity is interruptable by asynchronous events. NOTE(S): This may only be useful for planned subject activity groups or administrative activities.|DEC_CONCEPTS:Inclusion Criteria Clinical Trial Eligibility Criteria Plan Study Activity Discontinue Ability Flag	LONGNAME:Other Patient Assessment Refusal to Participate Reason|PREFERREDDEFINITION:the other reason a patient refused to participate in an assessment.|DEC_CONCEPTS:Other Patient Assessment	LONGNAME:Not Obtained Indicator Study Refuse Consent Reason|PREFERREDDEFINITION:The reason consent to participate in neurocognitive function study was refused.|DEC_CONCEPTS:Obtained Not Indicator	LONGNAME:Clinical Trial Eligibility Criteria Observation Performed Study Activity Not Reason ISO21090.DSET.SC.v1.0|PREFERREDDEFINITION:One of a set of conditions that a study subject must meet in order to participate in a study. The text and/or code that describes why an activity did not occur. EXAMPLE(S): forgot to ask, sample lost.|DEC_CONCEPTS:Clinical Trial Eligibility Criteria Observation Activity Performed Study Activity Negation Reason	LONGNAME:Discontinue Participation Reason|PREFERREDDEFINITION:The reason why a patient has stopped participating in a research activity.|DEC_CONCEPTS:Discontinue Participation	LONGNAME:Clinical Trial Eligibility Criteria Plan Study Activity Discontinued Ability Flag ISO21090.BL.v1.0|PREFERREDDEFINITION:An activity that is intended to occur at some point in the context of a particular study that represents a characteristic or requirement intended to be applied to a potential study subject to determine whether or not they may participate in a study. NOTE(S): This allows questions defined as agnostic criteria in defined eligibility criterion (that is, they could be used either as inclusion or exclusion criteria) to be referenced in specific study protocols and allows the inclusion/exclusion distinction to be determined for that study specifically. Specifies whether the planned activity is interruptable by asynchronous events. NOTE(S): This may only be useful for planned subject activity groups or administrative activities.|DEC_CONCEPTS:Clinical Trial Eligibility Criteria Plan Study Activity Discontinue Ability Flag	LONGNAME:Exclusion Criteria Clinical Trial Eligibility Criteria Plan Study Activity Discontinued Ability Flag ISO21090.BL.v1.0|PREFERREDDEFINITION:An activity that is intended to occur at some point in the context of a particular study that represents a characteristic or requirement intended to be applied to a potential study subject to determine whether they may not participate in a study. NOTE(S): This allows questions defined as agnostic criteria in defined eligibility criterion (that is, they could be used either as inclusion or exclusion criteria) to be referenced in specific study protocols and allows the inclusion/exclusion distinction to be determined for that study specifically. Specifies whether the planned activity is interruptable by asynchronous events. NOTE(S): This may only be useful for planned subject activity groups or administrative activities.|DEC_CONCEPTS:Exclusion Criteria Clinical Trial Eligibility Criteria Plan Study Activity Discontinue Ability Flag	0.5397642850875854	0.5432120561599731	0.547944962978363	0.5506829023361206	0.5568804740905762	0.5618511438369751	0.5638753771781921	0.5642468333244324	0.5645887851715088	0.5702333450317383	0	0
	7033544	6774025	15089945	2008285	7050283	14665565	2227048	15157375	14948209	6381637	LONGNAME:Gender|PREFERREDDEFINITION:The assemblage of properties that distinguish people on the basis of the societal roles expected for the two sexes. This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Subject Characteristics Domain Gender	LONGNAME:Person Gender Identity Measure Gender Identity Code|PREFERREDDEFINITION:A human being._A multi-tiered question asking participants to describe their gender identity. Multiple response options are provided along with open-ended self-defined options._A person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex._A symbol or combination of symbols which is assigned to the members of a collection. This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Person Gender Identity Measure	LONGNAME:SPARK Gender Identity Category|PREFERREDDEFINITION:The category which describes a person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex. This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Screening for Poverty And Related Social Determinants and Intervening to Improve Knowledge of and Links to Resources Tool Gender Identity	LONGNAME:Study Participant Gender Male Female|PREFERREDDEFINITION:The characteristics of a individual in a study, Gender values 'male' 'female' without 'unknown' This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Gap Junction HEMATEMESIS	LONGNAME:Sex Gender Type|PREFERREDDEFINITION:Sex of the subject as determined by the investigator.|DEC_CONCEPTS:Demographics Domain Sex	LONGNAME:Person Gender Identity Data Source Data Value Category|PREFERREDDEFINITION:A human being.:A person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex._The person or authoritative body who provided the information._The information contained in a data field. It may represent a numeric quantity, a textual characterization, a date or time measurement, or some other state, depending on the nature of the attribute.:A grouping of items based on some commonality or by user defined characteristics. This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Person Gender Identity Data Source Data Value	LONGNAME:Person Sex Phenotype Text Type|PREFERREDDEFINITION:Text designations that identify phenotypic person sex .  Sex is described as the assemblage of physical properties or qualities by which male is distinguished from female.  [Explanatory Comment 1: Identification is based upon observation/phenotype.] [Explanatory Comment 2: Phenotype is the outward appearance of the individual. It is the product of interactions between genes and between the genotype and the environment.] This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Person Phenotype Sex	LONGNAME:Person Gender HL7 FHIR Terminology Code|PREFERREDDEFINITION:Administrative Gender - the gender that the patient is considered to have for administration and record keeping purposes. The gender might not match the biological sex as determined by genetics or the individual's preferred identification. Note that for both humans and particularly animals, there are other legitimate possibilities than male and female, though the vast majority of systems and contexts only support male and female. Systems providing decision support or enforcing business rules should ideally do this on the basis of Observations dealing with the specific sex or gender aspect of interest (anatomical, chromosomal, social, etc.) However, because these observations are infrequently recorded, defaulting to the administrative gender is common practice. Where such defaulting occurs, rule enforcement should allow for the variation between administrative and biological, chromosomal and other gender aspects. For example, an alert about a hysterectomy on a male should be handled as a warning or overridable error, not a "hard" error. See the Patient Gender and Sex section for additional information about communicating patient gender and sex.|DEC_CONCEPTS:Person Gender	LONGNAME:Person Gender Identity Category|PREFERREDDEFINITION:A text term which describes a person's internally held sense of their gender, which may or may not correspond to the individual's genotypic or phenotypic sex. This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Person Gender Identity	LONGNAME:Person Biological Entity Or Sex Gender Code OMOP CDM Provider Gender Concept Identifier|PREFERREDDEFINITION:A single human being.:Pertaining to biology or to life and living things.:An independently existing thing (living or nonliving)._An article used to connect words, phrases, or clauses representing alternatives; used to connect alternative terms for the same thing; used in correlation; used to correct or rephrase what was previously said; otherwise.:The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.:The assemblage of properties that distinguish people on the basis of their societal roles.:A symbol or combination of symbols which is given an arbitrary meaning within a systematized collection of concepts used for data representation._The gender of the Provider. This content is being reviewed for compliance with Executive Order 14168 which mandates that gender should not be used as a replacement for sex.|DEC_CONCEPTS:Person Biological Entity Or Sex Gender Code	0.3777473568916321	0.43093621730804443	0.4330838918685913	0.4471158981323242	0.4521600008010864	0.4609057903289795	0.46580421924591064	0.4677133560180664	0.47163039445877075	0.4736904501914978	0	0
	3211621	7352980	6730753	5700802	2543371	6343384	3624937	7554952	2798213	6412503	LONGNAME:Participant Race Race Race Category|PREFERREDDEFINITION:Someone who takes part in an activity.:An arbitrary classification of a taxonomic group that is a division of a species.  It usually arises as a consequence of geographical isolation within a species and is characterized by shared heredity, physical attributes and behavior, and in the case of humans, by common history, nationality, or geographic distribution._An arbitrary classification of taxonomic group that is a division of a species; usually arise as a consequence of geographical isolation within a species and characterised by shared heredity, physical attributes and behavior, and in case of humans, by common history, nationality, or geographic distribution._racial origination based on OMB approved categories.|DEC_CONCEPTS:Participant Race Race	LONGNAME:Race Category|PREFERREDDEFINITION:The category describing the race of the individual.|DEC_CONCEPTS:Race Category	LONGNAME:Race Category|PREFERREDDEFINITION:The category describing the race of the individual.|DEC_CONCEPTS:Race Category	LONGNAME:Race|PREFERREDDEFINITION:The race of a person.|DEC_CONCEPTS:Patient Race	LONGNAME:Participant Race Race Category|PREFERREDDEFINITION:OMB categories for race independent of ethnic origin.|DEC_CONCEPTS:Participant Race	LONGNAME:Race|PREFERREDDEFINITION:An arbitrary classification based on physical characteristics; a group of persons related by common descent or heredity (U.S. Center for Disease Control).|DEC_CONCEPTS:Demographics Domain Race	LONGNAME:Participant Race Category|PREFERREDDEFINITION:Participant race designation|DEC_CONCEPTS:Participant Race	LONGNAME:Person Race Category|PREFERREDDEFINITION:A textual description of a person's race.|DEC_CONCEPTS:Person Race	LONGNAME:Person Race Type|PREFERREDDEFINITION:A description of a person's race.|DEC_CONCEPTS:Person Race	LONGNAME:Collected Race|PREFERREDDEFINITION:An arbitrary classification based on physical characteristics; a group of persons related by common descent or heredity (U.S. Center for Disease Control).|DEC_CONCEPTS:Demographics Domain Collection Race	0.4117543697357178	0.41628289222717285	0.41628289222717285	0.4280392527580261	0.43198829889297485	0.43263739347457886	0.43624889850616455	0.438260555267334	0.44686412811279297	0.45159614086151123	0	0
