src_cde_id	match_cde_id_1	match_cde_id_2	match_cde_id_3	match_cde_id_4	match_cde_id_5	match_cde_id_6	match_cde_id_7	match_cde_id_8	match_cde_id_9	match_cde_id_10	match_cde_concept_text_1	match_cde_concept_text_2	match_cde_concept_text_3	match_cde_concept_text_4	match_cde_concept_text_5	match_cde_concept_text_6	match_cde_concept_text_7	match_cde_concept_text_8	match_cde_concept_text_9	match_cde_concept_text_10	match_distance_1	match_distance_2	match_distance_3	match_distance_4	match_distance_5	match_distance_6	match_distance_7	match_distance_8	match_distance_9	match_distance_10	match_position	is_match
4670951	4670951	7735259	2794460	15358170	2182855	6849041	7735255	7735251	6848852	6931098	LONGNAME:Last Follow-up Year Number|PREFERREDDEFINITION:Numeric value to represent the year of an individual's last follow up.|DEC_CONCEPTS:Last Follow-Up Occurrence	LONGNAME:Follow-Up Last Contact Date Event Year Number|PREFERREDDEFINITION:Numeric value to represent the year of the last follow-up contact date.|DEC_CONCEPTS:Follow-Up Information Date of Last Contact	LONGNAME:Actual Follow-up Occurrence Date|PREFERREDDEFINITION:The month, day, and year the actual follow-up occurred.|DEC_CONCEPTS:Actual Follow-Up Occurrence	LONGNAME:Subject Year of Follow Up Date|PREFERREDDEFINITION:The year of a subject's last follow up visit.|DEC_CONCEPTS:Study Subject Year of Last Follow Up	LONGNAME:On Follow-Up Date|PREFERREDDEFINITION:The date the participant began follow-up.|DEC_CONCEPTS:Follow-Up Date	LONGNAME:Follow-Up Period Duration|PREFERREDDEFINITION:The period of time during which the follow-up information was obtained.|DEC_CONCEPTS:Follow-Up Information Follow-Up Period	LONGNAME:Follow-Up Last Contact Date Event Month Number|PREFERREDDEFINITION:Numeric value to represent the month of the last follow-up contact date.|DEC_CONCEPTS:Follow-Up Information Date of Last Contact	LONGNAME:Follow-Up Last Contact Date Event Day Number|PREFERREDDEFINITION:Numeric value to represent the day of the last follow-up contact date.|DEC_CONCEPTS:Follow-Up Information Date of Last Contact	LONGNAME:Follow-Up Last Contact Date|PREFERREDDEFINITION:The date of the last contact.|DEC_CONCEPTS:Follow-Up Information Date of Last Contact	LONGNAME:Last Evaluation Event Year Number|PREFERREDDEFINITION:The numeric value to represent the year of last evaluation occurrence.|DEC_CONCEPTS:Last Evaluation Occurrence	0.05025893449783325	0.18815624713897705	0.21051788330078125	0.23606401681900024	0.2395758032798767	0.2541757822036743	0.2653961181640625	0.27550435066223145	0.27887916564941406	0.2846103310585022	1	1
3226370	3226370	2002461	6686427	2192791	7290929	201	2518475	2006152	2422277	2005829	LONGNAME:Children's Oncology Group Clinical Study Protocol Identifier|PREFERREDDEFINITION:CCG/COG clinical protocol patient was enrolled on.|DEC_CONCEPTS:Clinical Study Protocol Clinical Study Identifier	LONGNAME:Protocol COG Identifier Number|PREFERREDDEFINITION:the identification number assigned to each clinical protocol by COG.|DEC_CONCEPTS:Clinical Study Protocol Identifier	LONGNAME:Patient Clinical Trial Eligible COG Protocol Identifier Number|PREFERREDDEFINITION:Indication as to which clinical trial/protocol would be appropriate for a patient.|DEC_CONCEPTS:Patient Clinical Trial Eligible	LONGNAME:Protocol Study Description Text|PREFERREDDEFINITION:the free text field of the type of study being conducted.|DEC_CONCEPTS:Protocol Clinical Study Description	LONGNAME:Study Name|PREFERREDDEFINITION:A free text field for the name of the study.|DEC_CONCEPTS:Clinical Study Protocol Name	LONGNAME:Protocol Title Name|PREFERREDDEFINITION:the complete title of the clinical protocol.|DEC_CONCEPTS:Clinical Study Protocol Title	LONGNAME:Clinical Study Status Type|PREFERREDDEFINITION:The current status of a clinical study.|DEC_CONCEPTS:Clinical Study Status	LONGNAME:Patient Required Characteristics COG Ind-2|PREFERREDDEFINITION:the yes/no question that asks whether the patient has a set of characterstics specific to a COG study.|DEC_CONCEPTS:Patient Characteristic	LONGNAME:Study Publication Publisher Text|PREFERREDDEFINITION:Enter the name of the publisher who produced the journal.|DEC_CONCEPTS:Clinical Study Publication Publisher	LONGNAME:Patient COG Identifier Number|PREFERREDDEFINITION:the identification number assigned by COG to a patient on a clinical trial.|DEC_CONCEPTS:Patient Children's Oncology Group Identifier	0.19586843252182007	0.2261437177658081	0.2635834217071533	0.2760506868362427	0.28691792488098145	0.2893625497817993	0.30114179849624634	0.30422794818878174	0.3053886294364929	0.3063884973526001	1	1
58312	58312	2006107	7409088	3228391	2775872	2775874	10960828	2003884	7028169	2860462	LONGNAME:Laboratory Procedure Leukocyte Result Specified Value|PREFERREDDEFINITION:the absolute peripheral white blood cell count (in x10^3/mcL).|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result Unspecified Value|PREFERREDDEFINITION:the absolute peripheral white blood cell count (units unspecified).|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result WBC Value|PREFERREDDEFINITION:The numeric value related to the white blood count in a specimen.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure At Diagnosis Leukocyte Result Value|PREFERREDDEFINITION:The result of a laboratory test for white blood cell range at the time of diagnosis.|DEC_CONCEPTS:Laboratory Procedure At Diagnosis Assessment Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result Outcome Integer::1 Decimal Place Value|PREFERREDDEFINITION:The 1 decimal place numeric laboratory value measured, assigned or computed related to the assessment of white blood cells in a specimen.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result Unit of Measure Name|PREFERREDDEFINITION:The unit of measure that represents a determinate amount or quantity of white blood cells in a laboratory specimen.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result Outcome Integer::2 Decimal Place Value|PREFERREDDEFINITION:The 2 decimal place numeric laboratory value measured, assigned or computed related to the assessment of white blood cells in a specimen.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result Lower Limit of Normal Value|PREFERREDDEFINITION:the lower level of normal for peripheral WBC count.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Result WBC Value|PREFERREDDEFINITION:The response to a question asking for specified WBC count at diagnosis.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	LONGNAME:Laboratory Procedure Leukocyte Result Status Indicator|PREFERREDDEFINITION:Information related to the status of the laboratory results for leukocytes.|DEC_CONCEPTS:Laboratory Procedure Leukocyte Outcome	0.03182178735733032	0.09385019540786743	0.15164542198181152	0.15618664026260376	0.16429239511489868	0.16458499431610107	0.1665065884590149	0.17913943529129028	0.18226850032806396	0.19363325834274292	1	1
3228397	3228397	7092684	7092709	2761943	5727229	3225660	3265623	2962154	3284111	7411374	LONGNAME:Central Nervous System Disease At Diagnosis Leukemia Status|PREFERREDDEFINITION:The status of central nervous system leukemia at the time of diagnosis.|DEC_CONCEPTS:Central Nervous System Disease or Disorder At Diagnosis Assessment Present	LONGNAME:Central Nervous System Disease or Disorder At Begin Present Central Nervous System Leukemia Status|PREFERREDDEFINITION:Information related to CNS status at the start of a reporting period.|DEC_CONCEPTS:Central Nervous System Disease or Disorder At Begin Present	LONGNAME:Central Nervous System Disease or Disorder At End Present Central Nervous System Leukemia Status|PREFERREDDEFINITION:Information related to CNS status at the end of a reporting period.|DEC_CONCEPTS:Central Nervous System Disease or Disorder At End Present	LONGNAME:Central Nervous System Leukemia Present  Indicator|PREFERREDDEFINITION:The indicator that describes whether or not central nervous system leukemia was present.|DEC_CONCEPTS:Central Nervous System Leukemia Present	LONGNAME:Central Nervous System Leukemia Lymphoblast Assessment Lymphoblast Result Status|PREFERREDDEFINITION:Information relating to the result of lymphoblasts pertaining to leukemia infiltrating the central nervous system structure.|DEC_CONCEPTS:Central Nervous System Leukemia Lymphoblast Assessment	LONGNAME:Central Nervous System Disease At Diagnosis Present Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question related to the presence of central nervous disease at diagnosis.|DEC_CONCEPTS:Central Nervous System Disease or Disorder At Diagnosis Assessment Present	LONGNAME:Leukemic Leptomeningeal Central Nervous System Disease Diagnosis Occurrence Indicator|PREFERREDDEFINITION:Text term to signify whether leptomeningeal disease was present in the central nervous system (CNS) at the time an individual was diagnosed with leukemia.|DEC_CONCEPTS:Leukemia Leptomeninges Central Nervous System Diagnosis Assessment Occurrence	LONGNAME:Disease or Disorder Central Nervous System Neoplasm Status Type|PREFERREDDEFINITION:Information related to the central nervous system disease status.|DEC_CONCEPTS:Disease or Disorder Status	LONGNAME:Disease or Disorder Status Central Nervous System Finding Type|PREFERREDDEFINITION:A description of  the status of central nervous system disease.|DEC_CONCEPTS:Disease or Disorder Status	LONGNAME:Disease Response Domain Central Nervous System Leukemia Status|PREFERREDDEFINITION:An indicator for CNS status.|DEC_CONCEPTS:Disease Response Domain Central Nervous System Disease Response Original Result	0.028574466705322266	0.08602821826934814	0.10648924112319946	0.12977898120880127	0.1919071078300476	0.2237015962600708	0.22833234071731567	0.23435819149017334	0.23936760425567627	0.24193251132965088	1	1
3228401	3228401	5966079	4400418	2986073	2761012	6692790	4400523	5286474	3587218	4472252	LONGNAME:Testicular Leukemia Present Indicator|PREFERREDDEFINITION:Indicator of Yes, No, Unknown or Not Applicable to a question related to the presence of involvement of testicules with leukemia.|DEC_CONCEPTS:Testicular Leukemia Present	LONGNAME:Testicular Leukemia Disease or Disorder Indicator|PREFERREDDEFINITION:The indication of the presence of testicular leukemia disease.|DEC_CONCEPTS:Testicular Leukemia Disease or Disorder	LONGNAME:Testicular Leukemia Clinical Resolution Complete Yes No Unknown Not Applicable Indicator|PREFERREDDEFINITION:a yes/no/unknown/not applicable indicator related to the treatment of lymphoid leukemia (acute or chronic) affecting the testis has been brought to a conclusion.|DEC_CONCEPTS:Testicular Leukemia Clinical Resolution Complete	LONGNAME:Testicular Neoplasm Present Indicator|PREFERREDDEFINITION:The indicator that describes whether or not a  testicular neoplasm was present.|DEC_CONCEPTS:Testicular Neoplasm Present	LONGNAME:Active Leukemia Present  Indicator|PREFERREDDEFINITION:The indicator that describes whether or not active leukemia was present.|DEC_CONCEPTS:Active Leukemia Present	LONGNAME:Bone Marrow Leukemia Cell Present Indicator|PREFERREDDEFINITION:Indicator of whether or not leukemia cells are present in bone marrow.|DEC_CONCEPTS:Bone Marrow Leukemia Cell Present	LONGNAME:Biopsy Testicular Leukemia Performed Yes No Unknown Not Applicable Indicator|PREFERREDDEFINITION:a yes/no/unknown/not applicable indicator related to the removal and pathologic examination of acute lymphoblastic leukemia with testicular involvement is executed.|DEC_CONCEPTS:Biopsy Procedure Testicular Leukemia Performed	LONGNAME:Acute Myelogenous Leukemia Present Yes No Unknown Indicator|PREFERREDDEFINITION:The yes/no/unknown indicator related to the presence of acute myelogenous leukemia.|DEC_CONCEPTS:Acute Myelogenous Leukemia Present	LONGNAME:Leukemia Medical History Indicator|PREFERREDDEFINITION:Yes/no/unknown indicator to signify a medical history of Leukemia.|DEC_CONCEPTS:Leukemia Diagnosis Assessment	LONGNAME:Morphologic Finding Leukemia Indicator|PREFERREDDEFINITION:the yes/no indicator to ask if there is morphologic evidence of Leukemia.|DEC_CONCEPTS:Morphologic Finding Leukemia Diagnosis Assessment	0.047645747661590576	0.14067351818084717	0.1894676685333252	0.24484485387802124	0.2470489740371704	0.2490137219429016	0.2532230019569397	0.2567105293273926	0.2642391324043274	0.2777504324913025	1	1
3235738	3235738	4787968	4787969	4787971	3235766	3235767	6690880	3226189	3226207	3235768	LONGNAME:Minimal Residual Disease Day 8 Induction Therapy Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Status	LONGNAME:Minimal Residual Disease (MRD) Day 8 Induction Therapy Blood Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 29 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 43 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 29 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease Day 43 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease Flow Cytometry Status Laboratory Finding Result|PREFERREDDEFINITION:The outcome of the laboratory procedure related to the minimal residual disease status by flow cytometry.|DEC_CONCEPTS:Measurable Residual Disease Flow Cytometry Status	LONGNAME:Minimal Residual Disease At End First Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry after the first course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End First Course Status	LONGNAME:Minimal Residual Disease At End Second Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry  after the second course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End Second Course Status	LONGNAME:Minimal Residual Disease End Consolidation Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, end consolidation therapy.|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Status	0.10928457975387573	0.1162213683128357	0.17261743545532227	0.17286455631256104	0.1896114945411682	0.19001364707946777	0.2209720015525818	0.24818187952041626	0.25218695402145386	0.26251983642578125	1	1
4787968	4787968	4787969	3235738	4787971	4787972	6690880	3235766	3235767	6690876	8152595	LONGNAME:Minimal Residual Disease (MRD) Day 8 Induction Therapy Blood Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 29 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 8 Induction Therapy Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Status	LONGNAME:Minimal Residual Disease (MRD) Day 43 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease (MRD) End Consolidation Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, end consolidation|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Flow Cytometry Status Laboratory Finding Result|PREFERREDDEFINITION:The outcome of the laboratory procedure related to the minimal residual disease status by flow cytometry.|DEC_CONCEPTS:Measurable Residual Disease Flow Cytometry Status	LONGNAME:Minimal Residual Disease Day 29 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease Day 43 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease Assessment Flow Cytometry Method Indicator|PREFERREDDEFINITION:The indicator that describes whether or not minimal residual disease was assessed by flow cytometry.|DEC_CONCEPTS:Measurable Residual Disease Assessment Flow Cytometry Method	LONGNAME:Minimal Residual Disease Detected Finding Flow Cytometry Method Indicator|PREFERREDDEFINITION:The indicator that describes whether or not minimal residual disease was detected by flow cytometry.|DEC_CONCEPTS:Measurable Residual Disease Detected Finding Flow Cytometry Method	0.06311583518981934	0.13274508714675903	0.1341974139213562	0.13700824975967407	0.21485817432403564	0.22044473886489868	0.22091126441955566	0.22756820917129517	0.25718188285827637	0.2596805691719055	1	1
3235766	3235766	3235767	4787969	4787971	3235738	3235768	4787972	4787968	3226189	3226207	LONGNAME:Minimal Residual Disease Day 29 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease Day 43 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) Day 29 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 43 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 8 Induction Therapy Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Status	LONGNAME:Minimal Residual Disease End Consolidation Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, end consolidation therapy.|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) End Consolidation Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, end consolidation|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 8 Induction Therapy Blood Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Sensitivity	LONGNAME:Minimal Residual Disease At End First Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry after the first course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End First Course Status	LONGNAME:Minimal Residual Disease At End Second Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry  after the second course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End Second Course Status	0.07797443866729736	0.09257757663726807	0.09479540586471558	0.109000563621521	0.19510585069656372	0.2026877999305725	0.21698307991027832	0.22373336553573608	0.26388490200042725	0.2686312794685364	1	1
4787969	4787969	4787971	3235766	4787968	3235767	4787972	3235738	3235768	6690880	3226189	LONGNAME:Minimal Residual Disease (MRD) Day 29 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 43 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 29 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) Day 8 Induction Therapy Blood Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Sensitivity	LONGNAME:Minimal Residual Disease Day 43 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) End Consolidation Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, end consolidation|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 8 Induction Therapy Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Status	LONGNAME:Minimal Residual Disease End Consolidation Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, end consolidation therapy.|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease Flow Cytometry Status Laboratory Finding Result|PREFERREDDEFINITION:The outcome of the laboratory procedure related to the minimal residual disease status by flow cytometry.|DEC_CONCEPTS:Measurable Residual Disease Flow Cytometry Status	LONGNAME:Minimal Residual Disease At End First Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry after the first course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End First Course Status	0.05305039882659912	0.0667046308517456	0.11717909574508667	0.12472689151763916	0.13333594799041748	0.150368332862854	0.17761272192001343	0.21165204048156738	0.24662083387374878	0.26209986209869385	1	1
3235767	3235767	4787971	3235766	4787969	3235738	3235768	4787972	4787968	3226189	3226207	LONGNAME:Minimal Residual Disease Day 43 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) Day 43 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 43.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 29 Induction Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) Day 29 Induction Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, day 29.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease Day 8 Induction Therapy Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Status	LONGNAME:Minimal Residual Disease End Consolidation Therapy Bone Marrow Status Type|PREFERREDDEFINITION:Minimum residual disease status by flow cytometry, in bone marrow, end consolidation therapy.|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Status	LONGNAME:Minimal Residual Disease (MRD) End Consolidation Therapy Bone Marrow Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in bone marrow, end consolidation|DEC_CONCEPTS:Measurable Residual Disease End Consolidation Therapy Bone Marrow Sensitivity	LONGNAME:Minimal Residual Disease (MRD) Day 8 Induction Therapy Blood Sensitivity Value|PREFERREDDEFINITION:Sensitivity of Minimum residual disease status by flow cytometry, in blood, day 8.|DEC_CONCEPTS:Measurable Residual Disease Day Integer Neoadjuvant Therapy Blood Sensitivity	LONGNAME:Minimal Residual Disease At End First Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry after the first course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End First Course Status	LONGNAME:Minimal Residual Disease At End Second Course Status Indicator|PREFERREDDEFINITION:Indicator of Yes or No to a question relating to the status of the residual leukemic cells remaining determined by flow cytometry  after the second course of primary therapy.|DEC_CONCEPTS:Measurable Residual Disease At End Second Course Status	0.08000785112380981	0.09186458587646484	0.10141676664352417	0.10804986953735352	0.2035287618637085	0.20997744798660278	0.21736431121826172	0.22345012426376343	0.2679396867752075	0.27343088388442993	1	1
