src_cde_id	match_cde_id_1	match_cde_id_2	match_cde_id_3	match_cde_id_4	match_cde_id_5	match_cde_id_6	match_cde_id_7	match_cde_id_8	match_cde_id_9	match_cde_id_10	match_cde_concept_text_1	match_cde_concept_text_2	match_cde_concept_text_3	match_cde_concept_text_4	match_cde_concept_text_5	match_cde_concept_text_6	match_cde_concept_text_7	match_cde_concept_text_8	match_cde_concept_text_9	match_cde_concept_text_10	match_distance_1	match_distance_2	match_distance_3	match_distance_4	match_distance_5	match_distance_6	match_distance_7	match_distance_8	match_distance_9	match_distance_10	match_position	is_match
3952848	3952848	4551738	2182135	13382770	7736603	6950498	11198939	13382767	7544811	14943418	LONGNAME:Thymoma Masaoka Stage|PREFERREDDEFINITION:Extent of the thymoma tumor using the Masaoka Staging system.|DEC_CONCEPTS:Thymoma Thymoma by Masaoka-Koga Stage	LONGNAME:Thymoma World Health Organization Stage|PREFERREDDEFINITION:Code to represent the extent of a thymoma involvement in the body.|DEC_CONCEPTS:Thymoma World Health Organization Neoplasm Stage	LONGNAME:Sarcoma Clinical M Stage|PREFERREDDEFINITION:the absence or presence of distant metastases as determined prior to treatment based on evidence obtained from clinical assessment parameters (physical examination, imaging, endoscopy, biopsy, surgical exploration, etc.).|DEC_CONCEPTS:Sarcoma Clinical M Category	LONGNAME:Disease Staging System Name|PREFERREDDEFINITION:The words by which the systematic method for clinicopathologic evaluation of tumors is known.|DEC_CONCEPTS:Disease or Disorder Staging System	LONGNAME:Tumor Clinical M Stage|PREFERREDDEFINITION:The absence or presence of distant metastases from cancer as determined prior to treatment based on evidence obtained from clinical assessment parameters (physical examination, imaging, endoscopy, biopsy, surgical exploration, etc.).|DEC_CONCEPTS:Disease Response Domain Clinical M Category	LONGNAME:Malignant Neoplasm M Stage Category|PREFERREDDEFINITION:Information related to the M (metastasis) stage for a malignant neoplasm.|DEC_CONCEPTS:Malignant Neoplasm M Category	LONGNAME:Clinical Stage Text|PREFERREDDEFINITION:The clinical stage is an estimate of the extent of the cancer based on results of physical exams, imaging tests|DEC_CONCEPTS:Clinical Neoplasm Stage Disease or Disorder	LONGNAME:Disease Tumor Stage Name|PREFERREDDEFINITION:The words by which the extent of a cancer in the body is known.|DEC_CONCEPTS:Disease or Disorder Neoplasm Stage	LONGNAME:Malignant Neoplasm Stage Grouping Description Stage|PREFERREDDEFINITION:Text description of the stage of the malignancy.|DEC_CONCEPTS:Malignant Neoplasm Stage Grouping	LONGNAME:TNM Staging System Disease or Disorder Stage Name|PREFERREDDEFINITION:Name used to express the extent of a cancer within the body, citing disease extent in the primary tumor (T), lymph nodes (N), and metastatic sites (M).|DEC_CONCEPTS:TNM Staging System Disease or Disorder Neoplasm Stage	0.09360635280609131	0.29620254039764404	0.33026695251464844	0.3335345983505249	0.33916348218917847	0.3403700590133667	0.34130990505218506	0.3461294174194336	0.34899502992630005	0.3499850034713745	1	1
6002209	6002209	6002210	5243420	2181820	8173374	7008675	7732940	2831122	7344580	2677079	LONGNAME:Medulloblastoma Genetic Finding Subclass Category|PREFERREDDEFINITION:Stratification of medulloblastoma based on molecular features.|DEC_CONCEPTS:Medulloblastoma Genetic Finding Subclass	LONGNAME:Medulloblastoma Genetic Finding Subclass Determination Text|PREFERREDDEFINITION:Genetic information used to determine the medulloblastoma subclass.|DEC_CONCEPTS:Medulloblastoma Genetic Finding Subclass Determine	LONGNAME:Medulloblastoma Central Pathology Review Histologic Classification Type|PREFERREDDEFINITION:The classifications for the molecularly distinct histological subtypes of medulloblastoma that are defined by unique molecular profiles, clinical behavior and outcomes - based upon the determination by a central pathology reviewer.|DEC_CONCEPTS:Medulloblastoma Histologic Central Pathology Review Description	LONGNAME:Medulloblastoma Tumor Clinical M Stage|PREFERREDDEFINITION:the M Stage according to Chang staging system for medulloblastoma trials only.|DEC_CONCEPTS:Medulloblastoma Neoplasm Clinical M Category	LONGNAME:Medulloblastoma Risk Stratification Type|PREFERREDDEFINITION:An indication of the risk stratification for medulloblastoma.|DEC_CONCEPTS:Medulloblastoma Characteristic	LONGNAME:World Health Organization Morphology Category|PREFERREDDEFINITION:The code that represents the histologic category of a tumor using the World Health Organization Classification of Tumors.|DEC_CONCEPTS:Tumor Identifier Domain WHO Classification of Tumors	LONGNAME:WHO Classification of Tumors Version Type|PREFERREDDEFINITION:Text term to describe the different version of WHO classification.|DEC_CONCEPTS:WHO Classification of Tumors Version	LONGNAME:Tumor Histologic Subtype Type|PREFERREDDEFINITION:Text term to represent the category for a neoplasm's histologic subtype.|DEC_CONCEPTS:Neoplasm Histologic Subtype	LONGNAME:Histologic Subtype|PREFERREDDEFINITION:A free-text field to provide the classification of tumors based on their histology.|DEC_CONCEPTS:Microscopic Findings Domain Histologic Subtype	LONGNAME:Other Malignant Neoplasm Classification Type|PREFERREDDEFINITION:A description of another malignant neoplasm classification.|DEC_CONCEPTS:Other Malignant Neoplasm Classification	0.06906890869140625	0.08141767978668213	0.15829920768737793	0.2539104223251343	0.28317898511886597	0.2998064160346985	0.3120940327644348	0.32665151357650757	0.33064520359039307	0.3327563405036926	1	1
2434914	2434914	5206896	16032252	3264205	99	2005001	3291791	2008468	16390403	2969619	LONGNAME:Patient Menopause Status|PREFERREDDEFINITION:The menopausal status of the patient/participant.|DEC_CONCEPTS:Patient Menopause	LONGNAME:Patient Menopause Status|PREFERREDDEFINITION:The response that describes the menopausal status of a patient (a condition or state relating to the permanent cessation of menses).|DEC_CONCEPTS:Patient Menopause	LONGNAME:Person Menopause Status|PREFERREDDEFINITION:A response to indicate the state of menopause of a person.|DEC_CONCEPTS:Person Menopause Status	LONGNAME:Patient Menopause Status Indicator|PREFERREDDEFINITION:Text indicator to signify whether or not the patient has been experiencing symptoms of menopause.|DEC_CONCEPTS:Patient Menopause	LONGNAME:Patient Menopause Category|PREFERREDDEFINITION:a description of the reproductive status of a woman as indicated by start of menopause.|DEC_CONCEPTS:Patient Menopause	LONGNAME:Patient Post Menopause Specify|PREFERREDDEFINITION:a free text field to indicate whether the patient's postmenopausal status has been verified|DEC_CONCEPTS:Eligibility Determination Post Menopause	LONGNAME:Patient Menopausal Category|PREFERREDDEFINITION:Classification based on a woman's date of menopause, age, and other criteria.|DEC_CONCEPTS:Patient Menopause	LONGNAME:Patient Menopause Age In Years|PREFERREDDEFINITION:Age at the time of menopause expressed in number of years since birth.|DEC_CONCEPTS:Patient Menopause	LONGNAME:Person Menopause Status Code|PREFERREDDEFINITION:A coded response to describe the menopause status of a person.|DEC_CONCEPTS:Person Menopause Status	LONGNAME:Patient Menopause Onset Age Value|PREFERREDDEFINITION:The numeric value related to the patient's age at the onset of menopause.|DEC_CONCEPTS:Patient Menopause Onset	0.03947651386260986	0.06629955768585205	0.07485336065292358	0.07823878526687622	0.09707063436508179	0.09729039669036865	0.09934490919113159	0.12126725912094116	0.12452846765518188	0.1282672882080078	1	1
6133614	7283812	4903331	15790579	12124975	6119068	3478302	3438570	2179713	4514695	3977813	LONGNAME:Metastatic Disease Indicator|PREFERREDDEFINITION:An indication as to whether a malignancy has appeared at sites distant to the primary site of disease.|DEC_CONCEPTS:Patient Metastatic Disease Indicator	LONGNAME:Metastatic Disease Present At Primary Diagnosis Indicator|PREFERREDDEFINITION:The yes/no/unknown/not applicable indicator related to whether there is presence of a tumor extension from its original site of growth to another anatomic site at original investigation.|DEC_CONCEPTS:Metastatic Disease or Disorder Present At Primary Diagnosis Assessment	LONGNAME:Disease or Disorder Metastasis Evidence Assessment Performed Indicator|PREFERREDDEFINITION:The indicator related to whether there is evidence of metastatic disease.|DEC_CONCEPTS:Disease or Disorder Metastasis Evidence	LONGNAME:Metastatic Disease Timing Description Type|PREFERREDDEFINITION:A description that represents the timing of metastatic disease diagnosis.|DEC_CONCEPTS:Metastatic Disease or Disorder Timing	LONGNAME:Metastatic Disease Anatomic Site|PREFERREDDEFINITION:Text term that describes the anatomic site of the metastatic disease.|DEC_CONCEPTS:Metastasis Diagnosis Assessment	LONGNAME:Metastatic Disease Present At Primary Diagnosis Ind-2|PREFERREDDEFINITION:The yes/no indicator related to metastatic disease being present at the time of the primary diagnosis.|DEC_CONCEPTS:Metastatic Disease or Disorder Present At Primary Diagnosis Assessment	LONGNAME:Metastasis At Diagnosis Anatomic Site|PREFERREDDEFINITION:Text term to describe the anatomic site of the metastatic disease.|DEC_CONCEPTS:Metastasis At Diagnosis Assessment Assessment Status	LONGNAME:Metastatic Disease Initial Diagnosis Date|PREFERREDDEFINITION:the date when metastatic disease was first diagnosed in a patient.|DEC_CONCEPTS:Metastatic Disease or Disorder Initials Diagnosis Assessment	LONGNAME:Metastatic Disease Timing Type|PREFERREDDEFINITION:Text term to describe the timing of metastatic disease relative to diagnosis of primary.|DEC_CONCEPTS:Metastatic Disease or Disorder Timing	LONGNAME:Metastasis Assessment Indicator|PREFERREDDEFINITION:Text term to signify whether an assessment for metastatic disease was performed.|DEC_CONCEPTS:Metastasis Assessment	0.10799318552017212	0.1109992265701294	0.12181335687637329	0.12760531902313232	0.13516539335250854	0.1356995701789856	0.13721948862075806	0.14145535230636597	0.142680823802948	0.14845621585845947	0	0
6161031	6161031	14857681	3629988	2181816	5025953	5023756	2467521	6950215	13379568	3813066	LONGNAME:Disease Method of Diagnosis Type|PREFERREDDEFINITION:Text term used to describe the method used to confirm the patients malignant diagnosis.|DEC_CONCEPTS:Malignant Neoplasm Diagnosis Assessment Method	LONGNAME:Disease Diagnostic Method Type|PREFERREDDEFINITION:The type of clinical or laboratory procedure(s) used in the determination of a disease diagnosis.|DEC_CONCEPTS:Disease or Disorder Diagnostic Method	LONGNAME:Disease Detection Method Type|PREFERREDDEFINITION:Text term that represents the kind of procedure used to detect disease.|DEC_CONCEPTS:Disease or Disorder Detection Assessment Method	LONGNAME:Diagnosis Method Type|PREFERREDDEFINITION:The basis by which a diagnosis is made.|DEC_CONCEPTS:Diagnosis Assessment Technique	LONGNAME:Diagnosis Method Type|PREFERREDDEFINITION:Name of the technique or modality used to document the initial diagnosis of a patient.|DEC_CONCEPTS:Diagnosis Assessment Technique	LONGNAME:Diagnosis Method Type|PREFERREDDEFINITION:Definition of the method of diagnosis that brought the patient to medical attention.|DEC_CONCEPTS:Diagnosis Assessment Technique	LONGNAME:Diagnostic Method Text Type|PREFERREDDEFINITION:Text term to represent the method used to diagnose a condition.|DEC_CONCEPTS:Diagnosis Assessment Technique	LONGNAME:Diagnosis Disease Stage Method Assessmet Type|PREFERREDDEFINITION:Information related to the type of technique used to access the disease stage for diagnosis.|DEC_CONCEPTS:Diagnosis Assessment Technique	LONGNAME:Disease Detection Method Type|PREFERREDDEFINITION:The method used to detect the extent of the disease involvement.|DEC_CONCEPTS:Disease or Disorder Detection Assessment Test Method	LONGNAME:Diagnostic Method Test Type|PREFERREDDEFINITION:Information related to the method or test type used to diagnose a condition.|DEC_CONCEPTS:Diagnosis Assessment Technique	0.05299866199493408	0.0846434235572815	0.105327308177948	0.10648512840270996	0.10813921689987183	0.1158936619758606	0.11808013916015625	0.12389707565307617	0.12525653839111328	0.12533605098724365	1	1
6142534	6142534	6848693	6471130	14858468	6002208	6273509	3226999	15607849	16250997	15840519	LONGNAME:Gene Mutation Mismatch Repair Indicator|PREFERREDDEFINITION:A response to indicate whether or not a gene has undergone mismatch repair.|DEC_CONCEPTS:Gene Mutation Mismatch Repair	LONGNAME:Mismatch Repair Deficiency Present Yes No Unknown Indicator|PREFERREDDEFINITION:The yes/no/unknown indicator related to the presence of a finding indicating that a cellular sample has high microsatellite instability and/or a functional loss of a protein involved in the DNA mismatch repair process.|DEC_CONCEPTS:Mismatch Repair Deficiency Present	LONGNAME:Mismatch Repair Gene Mutation Status Gene Mutation Status|PREFERREDDEFINITION:A change in the nucleotide sequence of a gene involved in DNA mismatch repair._A condition or state at a particular time._change occurring in one gene._A condition or state at a particular time.|DEC_CONCEPTS:Mismatch Repair Gene Mutation Status	LONGNAME:Gene Modification Repair Or Correction Genetic Defect Performed Indicator|PREFERREDDEFINITION:The indicator that describes whether or not gene modification was performed to repair or correct a genetic defect.|DEC_CONCEPTS:Gene Modification Repair Or Correction Genetic Defect Performed	LONGNAME:Mismatch Repair Gene Mutation Status|PREFERREDDEFINITION:The DNA mismatch repair system recognizes and repairs erroneous incorporation of bases that can occur during DNA replication and recombination and in response to DNA damage. Mutations in the mismatch repair system can lead to increased risk of cancer.|DEC_CONCEPTS:Mismatch Repair Gene Mutation Status	LONGNAME:DNA Damage Response Deficiency Deleterious Mutation Gene Alteration Yes No Indicator|PREFERREDDEFINITION:The yes/no indicator related to deleterious mutation DNA damage response deficiency gene alteration.|DEC_CONCEPTS:Deleterious Mutation DNA Damage Response Deficiency Gene Alteration	LONGNAME:Nucleotide Change Mutation Abnormality Present Indicator|PREFERREDDEFINITION:The indicator that describes whether or not a nucleotide change mutation abnormality was present.|DEC_CONCEPTS:Nucleotide Change Mutation Abnormality Present	LONGNAME:Genetic Testing Germline Mutation Detected Finding Checkbox Indicator|PREFERREDDEFINITION:An indicator that specifies if the genetic testing has detected germline mutation.|DEC_CONCEPTS:Genetic Testing Germline Variation Detected Finding	LONGNAME:Molecular Analysis MGMT Gene Mutation Status|PREFERREDDEFINITION:The term that describes the status of a gene involved in DNA repair.|DEC_CONCEPTS:Molecular Analysis MGMT Gene Gene Mutation	LONGNAME:RB1 Gene Mutation Present Yes No Indicator|PREFERREDDEFINITION:The yes/no indicator that describes whether or not RB1 gene mutation present.|DEC_CONCEPTS:RB1 Gene Mutation Present	0.09471523761749268	0.1752690076828003	0.17951375246047974	0.20309358835220337	0.21448004245758057	0.24422037601470947	0.24843382835388184	0.24957060813903809	0.25928765535354614	0.2612321972846985	1	1
4616412	4616412	14673051	4616372	4616392	4616432	6133602	14673054	14673027	2974055	6133603	LONGNAME:International Neuroblastoma Pathology Classification Mitosis Karyorrhexis Index Category|PREFERREDDEFINITION:Text term that represents the component of the International Neuroblastoma Pathology Classification (INPC) for mitosis-karyorrhexis index (MKI).|DEC_CONCEPTS:Neuroblastoma International Neuroblastoma Pathology Classification Histology	LONGNAME:Microscopic Findings Domain International Neuroblastoma Pathology Classification Mitosis-Karyorrhexis Index Category|PREFERREDDEFINITION:The Mitosis-Karyorrhexis Index categorization of neuroblastoma based on International Neuroblastoma Pathology Classification (INPC).|DEC_CONCEPTS:Microscopic Findings Domain Mitosis-Karyorrhexis Index	LONGNAME:International Neuroblastoma Pathology Classification Histology Score Category|PREFERREDDEFINITION:Text term that represents the International Neuroblastoma Pathology Classification (INPC) histology score category based on age, mitosis-karyorhexis index, stromal content and degree of tumor cell differentiation.|DEC_CONCEPTS:Neuroblastoma International Neuroblastoma Pathology Classification Histology	LONGNAME:International Neuroblastoma Pathology Classification Tumor Cell Differentiation Degree Category|PREFERREDDEFINITION:Text term that represents the component of the International Neuroblastoma Pathology Classification (INPC) related to degree of neuroblastic differentiation.|DEC_CONCEPTS:Neuroblastoma International Neuroblastoma Pathology Classification Histology	LONGNAME:International Neuroblastoma Pathology Classification Histopathologic Diagnostic Category|PREFERREDDEFINITION:Text term that represents the component of the International Neuroblastoma Pathology Classification (INPC) for histopathologic diagnostic category (reflects tumor and stromal content).|DEC_CONCEPTS:Neuroblastoma International Neuroblastoma Pathology Classification Histology	LONGNAME:International Neuroblastoma Pathology Classification Grade Category|PREFERREDDEFINITION:Text term used to describe the classification of neuroblastic differentiation within neuroblastoma tumors, as defined by the International Neuroblastoma Pathology Classification (INPC).|DEC_CONCEPTS:Neuroblastoma International Neuroblastoma Pathology Classification Histologic Grade	LONGNAME:Microscopic Findings Supplemental Qualifiers Dataset International Neuroblastoma Pathology Classification Histologic Group Score Category|PREFERREDDEFINITION:The histologic group categorization of neuroblastoma based on the International Neuroblastoma Pathology Classification.|DEC_CONCEPTS:Microscopic Findings Supplemental Qualifiers Dataset International Neuroblastoma Pathology Classification Histologic Group	LONGNAME:Microscopic Findings Domain Differentiating Neuroblastoma Grade International Neuroblastoma Pathology Classification Tumor Cell Differentiation Degree Category|PREFERREDDEFINITION:The grade that specifies the neuroblastic differentiation category based on pathology classification.|DEC_CONCEPTS:Microscopic Findings Domain Differentiating Neuroblastoma Grade	LONGNAME:Disease or Disorder International Neuroblastoma Staging System Stage|PREFERREDDEFINITION:A description of the International Neuroblastoma Staging System disease stage.|DEC_CONCEPTS:Disease or Disorder Status	LONGNAME:International Neuroblastoma Staging System Stage|PREFERREDDEFINITION:Text term used to describe the staging classification of neuroblastic tumors, as defined by the International Neuroblastoma Staging System (INSS).|DEC_CONCEPTS:Neuroblastoma International Neuroblastoma Staging System	0.004368126392364502	0.07596433162689209	0.16562598943710327	0.22858059406280518	0.2339058518409729	0.2520217299461365	0.35156065225601196	0.39409416913986206	0.41898930072784424	0.41922587156295776	1	1
6142401	6142401	15177727	6142397	2761927	3293620	4307975	5301111	4307994	5154071	7263215	LONGNAME:Molecular Analysis Test Method Name|PREFERREDDEFINITION:The text term used to describe the method used for molecular analysis.|DEC_CONCEPTS:Molecular Analysis Method	LONGNAME:Molecular Analysis Proprietary Method Laboratory Procedure Name|PREFERREDDEFINITION:The proprietary molecular analysis laboratory procedure name.|DEC_CONCEPTS:Molecular Analysis Proprietary Method	LONGNAME:Molecular Laboratory Procedure Outcome|PREFERREDDEFINITION:The text term used to describe the result of the molecular test.|DEC_CONCEPTS:Molecular Analysis Laboratory Test Result	LONGNAME:Molecular Analysis Laboratory Procedure Performed Laboratory Finding Result|PREFERREDDEFINITION:The outcome of the laboratory procedure related to the assessment of molecular markers.|DEC_CONCEPTS:Molecular Analysis Laboratory Procedure Performed	LONGNAME:Laboratory Procedure Method Specify Text|PREFERREDDEFINITION:The free-text field to describe the laboratory procedure method used.|DEC_CONCEPTS:Laboratory Procedure Method	LONGNAME:Previous Molecular Analysis Test Name|PREFERREDDEFINITION:Text term to identify a laboratory procedure using DNA/RNA analysis techniques that was performed prior to the current time or course of therapy.|DEC_CONCEPTS:Previous Molecular Analysis Laboratory Procedure	LONGNAME:Laboratory Procedure Method Type|PREFERREDDEFINITION:A description of the laboratory procedure method used.|DEC_CONCEPTS:Laboratory Procedure Method	LONGNAME:Previous Molecular Analysis Method Performance Text|PREFERREDDEFINITION:Text description of a laboratory procedure using DNA/RNA analysis techniques that was performed prior to the current time or course of therapy.|DEC_CONCEPTS:Previous Molecular Analysis Laboratory Procedure Method	LONGNAME:Previous Molecular Analysis Laboratory Procedure Method Type|PREFERREDDEFINITION:Any procedure that involves testing or manipulating a sample of blood, urine, or other body substance in a laboratory setting, including a procedure that involves the study of tissues, cells, and fluids using DNA/RNA analysis techniques for the identification of characteristics and abnormalities at the molecular level.|DEC_CONCEPTS:Previous Molecular Analysis Laboratory Procedure Method	LONGNAME:Molecular Analysis Genetic Technique Test Name Type|PREFERREDDEFINITION:The testing name of the methods and tools used for DNA analysis and manipulation on molecular level.|DEC_CONCEPTS:Molecular Analysis Molecular Genetic Technique Type	0.08355939388275146	0.09726130962371826	0.13139081001281738	0.1579432487487793	0.1613416075706482	0.1670885682106018	0.17326027154922485	0.1798723340034485	0.18420451879501343	0.1906975507736206	1	1
6142403	3234680	7032855	4459354	6650880	6142397	6142402	3227013	3234675	4604335	3234684	LONGNAME:Laboratory Procedure Genetic Abnormality Test Result Type|PREFERREDDEFINITION:Text term to define the results of genetic testing.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	LONGNAME:Patient Molecular Genetic Variation Laboratory Test Result Clinical Trial Eligibility Criteria Code Indicator|PREFERREDDEFINITION:The coded response at to whether or not the results of the patient's lab test for alterations in the inherited nucleic acid sequence of the genotype of an organism meet the eligibility criteria outlined in the study protocol.|DEC_CONCEPTS:Patient Molecular Genetic Variation Laboratory Test Result Clinical Trial Eligibility Criteria	LONGNAME:Laboratory Procedure Genetic Abnormality Result Other Specify Text|PREFERREDDEFINITION:Text term that describes a genetic abnormality test result that was not previously mentioned or specified.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Outcome	LONGNAME:Laboratory Procedure Genetic Finding Result|PREFERREDDEFINITION:A laboratory test result that indicates the outcome of a genetic test.|DEC_CONCEPTS:Laboratory Procedure Genetic Finding	LONGNAME:Molecular Laboratory Procedure Outcome|PREFERREDDEFINITION:The text term used to describe the result of the molecular test.|DEC_CONCEPTS:Molecular Analysis Laboratory Test Result	LONGNAME:Molecular Analysis Gene Variant Type|PREFERREDDEFINITION:The text term used to describe the type of genetic variation.|DEC_CONCEPTS:Gene Gene Variant	LONGNAME:Mutation Analysis Laboratory Procedure Performed Indicator|PREFERREDDEFINITION:The indicator that describes whether or not a mutation analysis was performed.|DEC_CONCEPTS:Genetic Variation Analysis Laboratory Procedure Performed	LONGNAME:Laboratory Procedure Genetic Abnormality Test Performed Type|PREFERREDDEFINITION:Text term to identify specific genetic abnormalities for which a patient was tested.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	LONGNAME:Laboratory Procedure KIT Gene Outcome Type|PREFERREDDEFINITION:information related to result of a gene that is involved in cellular hematopoiesis and differentiations.|DEC_CONCEPTS:Laboratory Procedure KIT Gene Outcome	LONGNAME:Laboratory Procedure Genetic Abnormality Test Method Type|PREFERREDDEFINITION:Text term to classify the testing method used to determine the genetic abnormality.|DEC_CONCEPTS:Laboratory Procedure Molecular Abnormality Test Performed	0.2118045687675476	0.21397483348846436	0.21508216857910156	0.22519540786743164	0.23039251565933228	0.23561036586761475	0.23777425289154053	0.24075114727020264	0.24233561754226685	0.24529099464416504	0	0
3226275	4567017	3226281	3226275	3173127	2529109	2529110	10948388	2005858	11326261	2752825	LONGNAME:Disease International Classification of Diseases Histology Classification Text|PREFERREDDEFINITION:the words related to the group of named location based on the International Classification of Disease for Oncology used principally in tumor and cancer registries for coding the histology (morphology) of neoplasms in the study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.|DEC_CONCEPTS:Disease or Disorder International Classification of Diseases Histology Classification	LONGNAME:International Classification of Diseases for Oncology, Third Edition ICD-O-3 Site Code|PREFERREDDEFINITION:The third edition of the International Classification of Diseases for Oncology, published in 2000, used principally in tumor and cancer registries for coding the site (topography) and the histology (morphology) of neoplasms._The description of an anatomical region or of a body part._Named locations of, or within, the body._A system of numbered categories for representation of data.|DEC_CONCEPTS:International Classification of Diseases for Oncology, Third Edition Anatomic Site Code	LONGNAME:International Classification of Diseases for Oncology, Third Edition ICD-O-3 Histology Code|PREFERREDDEFINITION:Code that represents the histology of the disease using the third edition of the International Classification of Diseases for Oncology, published in 2000, used principally in tumor and cancer registries for coding the site (topography) and the histology (morphology) of neoplasms.|DEC_CONCEPTS:International Classification of Diseases for Oncology, Third Edition Histology Code	LONGNAME:Malignant Neoplasm Identified Histology java.lang.String|PREFERREDDEFINITION:A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues.  Malignant neoplasms usually metastasize to distant anatomic sites and may recur after excision.  The most common malignant neoplasms are carcinomas (adenocarcinomas or squamous cell carcinomas), Hodgkin's and non-Hodgkin's lymphomas, leukemias, melanomas, and sarcomas. -- 2004:Identified; having the identity known or established._The study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.  In pathology, the microscopic process of identifying normal and abnormal morphologic characteristics in tissues, by employing various cytochemical and immunocytochemical stains._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Malignant Neoplasm Identification Histology	LONGNAME:Histology Neoplasm Type InvasivePresentation|PREFERREDDEFINITION:The study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.  In pathology, the microscopic process of identifying normal and abnormal morphologic characteristics in tissues, by employing various cytochemical and immunocytochemical stains._An abnormal tissue growth resulted from uncontrolled cell proliferation.  Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant ones exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia.  Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias. -- 2004:Something distinguishable as an identifiable class based on common qualities._indication of tumor type|DEC_CONCEPTS:Histology Neoplasm Type	LONGNAME:Histology Stage java.lang.String|PREFERREDDEFINITION:The study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.  In pathology, the microscopic process of identifying normal and abnormal morphologic characteristics in tissues, by employing various cytochemical and immunocytochemical stains._The extent of a cancer within the body, especially whether the disease has spread from the original site to other parts of the body._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Histology Neoplasm Stage	LONGNAME:Neoplasm Morphology Code|PREFERREDDEFINITION:Code that represents the histology of the disease using the third edition of the International Classification of Diseases for Oncology, published in 2000, used principally in tumor and cancer registries for coding the site (topography) and the histology (morphology) of neoplasms.|DEC_CONCEPTS:Neoplasm Morphology	LONGNAME:Cancer Location ICD-O-3 Code|PREFERREDDEFINITION:the anatomic location of the patient's cancer.:The third edition of the International Classification of Diseases for Oncology, published in 2000, used principally in tumor and cancer registries for coding the site (topography) and the histology (morphology) of neoplasms._A symbol or combination of symbols which is assigned to the members of a collection.|DEC_CONCEPTS:Malignant Neoplasm Location	LONGNAME:Specimen Tumor Tissue ICD-O-3 Morphology Code|PREFERREDDEFINITION:The microscopic anatomy of normal and abnormal cells and tissues of the specimen as captured in the morphology codes of the International Classification of Diseases for Oncology, 3rd Edition (ICD-O-3). Example - 8010/0|DEC_CONCEPTS:Biospecimen Tumor Tissue Sample Morphology	LONGNAME:Histology New Histology java.lang.String|PREFERREDDEFINITION:The study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.  In pathology, the microscopic process of identifying normal and abnormal morphologic characteristics in tissues, by employing various cytochemical and immunocytochemical stains._Having no previous example or precedent or parallel; of a kind not seen before.:The study of the structure of the cells and their arrangement to constitute tissues and, finally, the association among these to form organs.  In pathology, the microscopic process of identifying normal and abnormal morphologic characteristics in tissues, by employing various cytochemical and immunocytochemical stains._Generic value domain for a java datatype that is a class that represents character strings.|DEC_CONCEPTS:Histology New Histology	0.19845926761627197	0.2014293074607849	0.2152143120765686	0.2515009641647339	0.25995200872421265	0.26011210680007935	0.26073867082595825	0.2670133709907532	0.2692148685455322	0.27359819412231445	3	1
